genes,cluster,IFNA_IL2,IFNA_IL21,IFNA_IL27,IFNA_IL6,IFNA_TNF,IL12_IFNA,IL12_IL2,IL12_IL21,IL12_IL27,IL12_IL6,IL12_TNF,IL21_IL27,IL2_IL21,IL2_IL27,IL2_TNF,IL4_IFNA,IL4_IL12,IL4_IL2,IL4_IL21,IL4_IL27,IL4_IL6,IL4_TNF,IL6_IL2,IL6_IL21,IL6_IL27,IL6_TNF,TNF_IL21,TNF_IL27
Siah1a,-1,0.1565037363104327,0.0957799406959089,0.0648310815091641,0.0162479583027656,0.02350518650683,0.0259593856392253,0.0284003062814664,0.0387404063896515,-0.0036479333104648,0.0072858476328096,-0.0271710512835243,-0.0887764674852441,0.0377730573795427,0.0912373996321186,-0.0140080589671716,-0.0028188083319542,0.03052874103971,0.0761406888688329,0.0016242178142804,-0.0050111925759353,0.0350843606836129,0.0010101417393547,0.1707047625948434,0.0294561153440475,0.0819632503263526,-0.1182081069517555,-0.0566927480625109,-0.0806012031212924
Siah2,-1,-0.1982684760340401,0.0121934404062592,0.0293513582769299,-0.1241654010954623,-0.3134947543523622,-0.0241506824814174,0.1134051586194765,0.1657021469410332,0.0879726122482724,-0.0258712343617434,0.0910575774486442,0.1456967812190629,0.2120198994952868,0.0929071954783774,-0.2449752424614529,-0.0225694579049118,0.0020159169530414,0.0586292059469349,0.2060615931822094,0.1466821374245143,0.0797550028227257,-0.4249618012989631,0.1591914472827011,-0.0986349621800161,0.1190628463350238,-0.2363361222545538,0.0081636764191882,-0.3279011899369566
Sidt1,-1,0.0870845515393174,-0.0106618043239115,-0.1808200941275411,0.0456485180636077,-0.3196478535460407,0.1957482458165291,-0.0608968729953692,-0.0270377525401142,0.0531635861146272,0.0249952818644414,0.0017946207178696,-0.1611021664187151,-0.0210846710135723,-0.098295366753915,-0.2443053046255499,0.2083654312267801,-0.1141820177690452,0.008545489503855,-0.0932752301890189,-0.0746894142031495,0.0167578329754943,-0.208149694412408,0.0502873432908628,0.0100943184179397,-0.1999762175379184,-0.3654151008100879,-0.4566107509684433,-0.4034531013565431
Siglece,-1,0.0954161470316383,0.3092356055129177,0.1044792572661201,-0.106067235454501,-0.0725739230105555,-0.0189510606596139,0.1783562010134395,-0.0125106363148728,0.2306205411610954,0.0308833697074536,-0.0544178372236403,-0.0172766272674748,0.215292825822851,0.2351589471679614,-0.3268371015638008,0.0058593455484477,-0.3350308458880237,0.0011238558628719,-0.0782042744300521,0.0214251434275185,0.3713111836185817,-0.2005561451115987,0.046531696763881,0.0421920617819912,0.1055398117283001,0.1170455853042497,-0.0743502034443729,-0.1184410626824382
Sik1,-1,0.2192687346529258,0.1634816643406114,0.1492497989281203,0.3191889104414117,0.0763708525654154,0.2027444945990463,0.136721534285975,-0.0023341821584262,0.0476987740839146,0.3746825619200867,0.0655106527156767,0.1040117948290429,-0.0350591471748896,0.2773217979660271,-0.1729330430252051,0.3010462533732014,0.0923421127831249,-0.2254885023244325,-0.1130328290778358,0.3544998905351063,0.1660821049385777,-0.3302771041608647,0.2010467603946324,0.199960023300733,0.4178273767828585,-0.1478766476070266,-0.1069379180701795,-0.1991174659804345
Sik3,-1,0.0706071253610999,0.1092856106405566,0.020949341339591,0.0265905905329772,-0.074565252775752,0.0178492545892085,-0.0865867292679228,0.0930251742511086,-0.0764562254033326,0.0200521666854749,-0.0066046773877447,0.1544151157688005,0.1247634605287432,0.0184555272147001,0.2388361690560057,-0.0375452537523835,-0.0471076188329643,0.1486975330869416,0.0682869481272637,0.0734521935481411,-0.0364198632017038,0.3409026176482173,0.0201812765771407,0.1285059604208082,0.0891105512146751,-0.0508925014477981,-0.0141269693052686,-0.0979914698347874
Sirt5,-1,0.1553718826399678,0.0671007891052453,-0.0064832517563302,0.0886058998050328,0.0143618348218521,-0.1215444385934311,0.1803698165888017,0.1265151114210683,0.1147675754965421,0.1711796769210913,0.1759926095852314,-0.0095961432901595,0.0491827260236983,-0.1727138757142074,0.0221783031441437,0.1528229729212618,0.1729570906816972,0.0648007206906871,-0.0286667608982939,-0.0766894379925351,0.1436850753705747,0.0888660962173156,0.1080713147166548,0.1645366446170546,0.0440530722667299,0.1359719834639813,0.0338096387446776,-0.0524327487618727
Ska1,-1,0.0240023500783769,0.0957012784897305,0.064907241423875,0.030254063698505,-0.0122121318762181,-0.0606964229600594,-0.1020865709800173,-0.017372983721873,-0.0250147387239265,0.0366986043523212,-0.0518079595121023,0.0754644640068802,-0.022994548097278,0.010675529797249,0.0312583038685558,-0.0109832873402497,-0.008236588582163,-0.0032432181265743,0.0202552162309952,0.0131795956071008,0.0396459711270449,0.0734248721622214,0.0179579172549745,0.0171709994500433,0.1016900760392596,0.0255979714247825,0.0687577223598592,-0.001724458536099
Ska2,-1,0.0313214276951129,-0.0121628808021196,0.0325779728002227,0.0350985864091173,0.0414918592765439,-0.0412017187556384,0.0159220253413707,0.0257263123585584,-0.0292014986101283,-0.015573163161195,0.026972285728298,0.0024214401075946,0.0192254456610244,0.032619466676212,0.0074046217347891,0.0292555960953157,-0.0846464296166031,0.003195047030705,0.0818750614249994,0.0203584699664428,0.0302168387513126,0.0673588156488519,-0.0157792806161887,0.0350477003649822,0.0446266637711921,0.0414482438071307,0.0107416200977123,-0.0260893160347267
Skap2,-1,0.2496291445100396,-0.3433994483949291,-0.0151718616991479,-0.2978888237550303,0.1728645790060138,0.1427730835573647,0.1751261173564023,0.1859567286068318,0.261602172223277,-0.0124218543441711,0.0267405568064038,-0.3658550381803305,0.0716931619154652,0.0793849529105434,-0.1151541908689223,-0.0990505128992687,0.0740846796107994,0.1070967426698263,-0.3489268948726349,-0.137832052123994,-0.4875221373512621,-0.0854846427386477,-0.0465378985135279,-0.9713768339148884,-0.4147246323977995,-0.0755259620294362,-0.1404951393317978,0.1716002498474564
Skil,-1,-0.0737299421917074,-0.0391742453099852,-0.0677921283160645,-0.0172619900109307,-0.0352444920511703,-0.0203149370111802,-0.0630928318132786,0.0303993672644921,-0.0548132893062545,-0.0768228444582987,-0.0544603872165317,0.0076806481405993,-0.0629516000606278,-0.0283764118330162,-0.1262287919591007,0.0284453817109706,-0.0333020899644563,-0.1459116424117525,0.0461162325128304,0.070724862345951,0.0048790510088266,-0.2552834737754328,-0.1581155560151799,-0.060444847323563,0.0539810942280142,-0.1011502961094531,-0.0186522461844331,-0.0157125205763718
Sla,-1,0.1081227488271242,0.0374196324464698,-0.1702538099790689,0.0518766145937259,0.1059231768180312,0.1340233581112117,-0.0201503254042871,-0.0831299577133208,-0.0005574282443537933,0.0319238044379278,0.0563483105366444,-0.0837905588775171,0.1880528648250772,0.0435771373331469,0.2634357566586737,0.0812358364896141,0.0248517404264217,0.2768403616117967,0.1646520295794208,-0.0419515022249919,0.3959793036926573,0.2144072657893305,0.4392909345630058,0.1596667526584179,0.0874065328181144,0.0739063422585977,0.0434509394695341,0.1066386965214501
Slamf1,-1,0.0349339053618105,0.1433666736993992,0.0807466406704037,0.0742529748064371,0.0512469708791464,-0.0283444719091824,0.0843912255373602,0.0713700833004577,0.03478416159591,0.0356479111384156,0.0761329849822055,0.1724768120032273,0.2473266075576093,0.0768970032765038,-0.061226976325898,0.0580523814448941,0.1142589529046288,-0.1730500846095418,0.3632279543398189,0.1192209803269058,0.3452083327994692,0.09122873012,0.2121454817359652,0.2163344340082807,0.1536950983841055,0.1727814259203476,0.0651142135849789,0.1144913147399197
Slamf6,-1,0.1252601109586183,0.0466131747940446,-0.0411984876133938,0.0253821659638558,0.0476525647122341,-0.0346119738678616,-0.0261132203618552,-0.0846320171348467,-0.0209338864698209,0.0394061342423116,-0.0212776302651186,-0.0419615191368331,0.0207611654391269,0.0264702292383345,0.1374421078154807,0.0601438913748577,-0.0070502080744175,0.1673958122103455,0.0946769889559705,0.0963720376985196,0.1968890986677464,-0.094645351799469,0.1200407810210038,0.010696396012271,0.0032377710538392,0.0053261125559262,-0.0194693362564781,0.021912674094501
Slamf7,-1,0.2406695138953145,0.4929487380514432,0.3975582543363014,0.5574769211302205,0.0459988126015522,0.1144430443928817,0.1120968507347963,0.0810468101915877,0.2901247784905687,0.1391535891783946,0.2293413766119739,0.0288024287610276,0.5298936779807886,-0.2184005223453792,-0.2566708372876002,0.5694130836128511,0.305726722618362,0.0213410134366862,0.5714533259069762,0.5876777349264011,0.8539773849628861,0.0568378999435555,0.2666623154434945,0.6928213218294177,0.0793555546453062,0.149798352602022,-0.0209159628509872,0.0673394104855631
Slbp,-1,-0.00035085689788619056,0.0204071901119623,0.074495463492044,0.0619108797125657,0.0108830653378885,-0.0060518389502736,-0.0274312339489829,0.0074074885203623,-0.0759957268281629,0.0786409035717341,0.0142987846525748,0.026826096615319,-0.0122347737168984,0.0072510598361872,0.0068055812264764,0.0225161652830762,-0.0418467088125655,-0.0793767430161324,0.0187973456501889,0.0122682562363769,-0.0248694553927029,-0.011895951779685,-0.0011007344885845,0.000417613874576691,0.0180404927261453,0.0125836514356967,-0.0274310023854132,-0.0340303427263088
Slc12a2,2,-0.3168473611174361,0.0674986428938555,-0.1287908085792328,-0.2009073777200233,-0.2098916964634144,-0.1098958610115909,0.1231054433803642,0.0886303841036332,-0.1273175742797502,-0.0975337885173742,-0.0916197815007273,-0.0109189638209901,-0.0739566354024809,-0.1602875433354445,-0.3575050527729256,-0.2855301409771482,0.181819403203398,-0.3195672633493577,-0.1116094276501713,-0.185568994512317,-0.2749083319592962,-0.1957092512336282,-0.2733648399441488,0.1318222224200656,-0.1701376555493849,-0.0971237208310777,-0.0685863704246039,-0.3955913405155765
Slc12a7,-1,0.1710335725257788,0.0352554058679346,0.0862113305204249,0.1299507205249805,0.0937987774414103,-0.1278016722328434,-0.1093749266496291,-0.0576051772756279,-0.0777053562607657,0.0526814409186585,0.0234093610142897,0.1374042922598617,0.1882111279679971,0.1178770345637171,0.1259575532835345,0.0610168086792193,-0.07211775480389,0.2830286461252883,0.1144326610708719,0.1043962169241785,0.2652969016345358,0.343345559880986,0.2309593386143732,0.0655740307355974,0.1984266576601218,0.1688605260937169,0.0427563761558749,0.1704570223243899
Slc12a9,-1,0.176330854159112,0.1474585592071348,0.1617232581692212,0.1053846623137863,0.0963233406564367,0.1241380689390931,-0.0707411375837699,0.1789199826826268,0.1791691138601952,0.1405211975438877,0.0508452044277506,0.1034627475418539,0.1134953417329557,-0.0263037784895145,0.0933616116005122,0.1616901663792875,0.0895134888495907,0.2075210073933183,0.0780908271137677,0.0718267267900892,-0.0645932649847501,0.0825318768341411,0.0549320942078236,-0.0236304504571005,0.181099308509446,-0.013359198864496,0.0206381134177598,0.0908711722802033
Slc14a1,-1,0.0482469828375365,0.0097223491353399,0.2359211203656101,0.1520932291628952,-0.130854303735462,-0.0321604755171806,-0.0469852180847576,-0.2005273262938745,-0.2389654822438834,0.0970136507135799,-0.0878401016777147,0.0683634575795552,-0.094602156711718,0.0255504521721467,0.8976747741972099,0.0515781368203962,-0.221417385135117,-0.1100312154014374,-0.0815906470356443,0.0269190248817785,-0.1356806617956883,0.6666704151371711,-0.0244039110154861,0.1382741212989542,0.1891483072564836,-0.1554097526679514,-0.3005155951840766,-0.068886578472204
Slc15a3,-1,0.1786300650726024,0.2182857825443342,-0.0962125015721842,0.0494025010555781,0.6785878227983962,-0.0005536989884601336,-0.2028117687279191,-0.0237483183005835,-0.1721004122814267,0.3978307168311369,-0.1264425664363912,0.1111144841391827,0.3812708225867155,0.2753671190566505,-0.0436843109297191,0.3503482299091331,0.1213088700245554,0.3692373370706745,-0.0918242158191431,-0.0549937845387219,-0.2775068918877973,0.7611158711854358,0.0718268558262054,0.3487347682975381,-0.0157645879243388,0.1845371505365133,0.0433809160499046,0.058181709395712
Slc16a4,-1,-0.0997804104150117,0.0384297239237335,-0.0114370119119357,-0.1087001797772928,-0.0454277477317536,-0.2673262331077181,-0.2242018390219862,-0.4906556102162041,-0.1712371694770582,-0.230732013152736,0.0588747354240287,-0.1987016971877242,-0.1519387298879186,0.2902210282968097,0.0559243196042122,0.0027288638668049,-0.3458907442659237,0.0055447854383661,-0.3164757801146768,-0.2046071590234689,-0.2768669140076483,-0.0038820552782938,-0.0647909017097633,-0.1791424991159946,-0.1670838496915176,-0.1584952569172751,-0.0156423136746967,0.3133242614697888
Slc16a5,-1,0.190306141961218,0.2267783018855756,0.4258144011615837,0.0313598466218834,-0.2039149176123489,-0.2989226415779435,0.0090088965366726,0.0667092045868175,-0.4074066509974237,0.0222631514958245,-0.0332720801479031,0.1005646240385887,0.0817889245709048,-0.0094201079933865,-0.1327381834225785,-0.2538168866960624,-0.2665205707276206,-0.005082690345234,-0.1741406752530074,-0.0115640987409059,-0.0409896254751417,-0.1746560691992555,0.0635757097400872,-0.004922819064293,0.2069655394999114,-0.2260303127240776,-0.1349607897046469,-0.1252365011946018
Slc17a9,-1,-0.0265707081805409,-0.0284954754679445,0.0609162918600509,-0.0365738926961015,-0.0779438069484939,-0.0016241337965829,0.0673663109937734,0.0977278265852261,-0.0607625264694231,-0.0378304384614215,-0.0197390798207585,0.0836404779510103,-0.1657020936648768,-0.007562713493566,-0.1594627025831659,0.0236298400630808,0.0319121640004362,-0.4353778506905472,-0.1214458846378493,-0.0082205639583122,-0.1153402197681939,-0.0792738177786892,-0.1893043991243477,-0.02246694754264,0.0742417971896874,-0.2951031672180613,-0.1492471601651235,-0.2499133704646859
Slc19a1,-1,-0.0032194240225705,-0.0260480716233663,0.1237173389452188,0.1313921151127033,0.0553875123446384,-0.1850416455683408,-0.0249459729363113,0.0055287343927138,-0.0015632113962328,-0.2510520610622959,-0.1266200433084059,0.1272238758684662,0.0798939885539319,0.1283584356763059,0.2722457144372552,-0.1031404146945716,-0.1394702574740141,-0.0205857913473141,0.0801240498975809,0.1213598094079423,0.1552919849659962,0.4202909880918438,0.0351403115972703,0.3396790105523165,0.4001326189097512,0.3958817456827627,0.2183223988759529,0.0403868195021296
Slc20a1,12,-0.1247774273267878,-0.1939338548221421,-0.0620723089717828,-0.1121196004683508,-0.3308131883457375,-0.1229577665008163,-0.1157473203962163,-0.1718416903207019,-0.0642079704616798,-0.1182696624691155,-0.0207682070022743,-0.0878045333312028,-0.0703918345272673,-0.0813518020793351,-0.4016267770020005,-0.1023897058237191,-0.1350807450898864,0.1078560053911789,-0.0122751486678726,0.0133708214175977,0.1896805973131516,-0.6261338721346847,0.037036374541191,-0.0739823980720957,-0.0253216463753802,-0.5591440854063692,-0.3826767243162034,-0.4991449982686876
Slc22a17,-1,-0.191294815692995,0.0752420225953907,-0.0468045063885912,0.1626464764251773,0.3474647429003974,-0.1366438628589137,-0.0940230926595952,0.0989258140382376,-0.3383009127203059,0.0143784740287191,0.1691475217696499,-0.1768720610619044,0.0223488305049764,-0.552137317352518,-0.0669501149816729,-0.1081132216489899,0.2050365561077642,0.0560902008059026,0.0457721498511022,-0.0086266260382921,0.1399480175339257,0.2247420800008374,0.0686228981787444,-0.1934892992302665,-0.1873722211774888,0.1435310472051042,0.2945047571633112,0.1293145066896137
Slc22a5,-1,-0.0624478918449781,0.1342880852975146,-0.09220364277764,0.0581032202742489,0.133368167036484,0.1232207841414495,-0.0778963877598983,-0.1506892220181043,0.0495722072322596,-0.2505771454588139,0.0188893255542585,-0.0216898575027456,0.0184568947831052,-0.1299387095289449,-0.2027043834977253,-0.0357273952953957,0.018251541995928,-0.1901663784640026,-0.0473037341087972,-0.0861008886651421,-0.1075548077269536,-0.1859684284358999,-0.0440900567719276,0.0667193397917722,-0.0670958397391579,0.0353676194240442,0.0032604450732022,-0.0796419251678968
Slc23a3,-1,0.3231822552347821,-0.4858033488765816,0.1546517669448433,0.5578569801655782,0.0755103753236687,0.0609916360157556,0.1358361080547768,-0.1525625040911144,0.08012312544899,0.0605521362259433,0.0260889489181151,-0.122839347587928,-0.0842537991426431,-0.0016917852684793,0.154567834512398,0.2645181939368606,0.102014383220367,0.2731526531347403,0.1248827259166558,-0.1617536813343235,0.3488453878094513,0.1499700034100887,0.1510915616031516,0.2695178824430747,0.4904191832189811,0.4040851940321366,0.0386503594741456,0.0651796192551283
Slc25a1,-1,-0.1163850312053343,-0.1557622197463728,-0.0212964205336253,-0.0284538650915059,-0.0716029966399269,-0.142840741679955,-0.0432857771239713,-0.0333297766412264,-0.0149297511171412,-0.1033910067045692,-0.1227417550796521,-0.1443083462128633,-0.1067052979625588,-0.0849852593427444,-0.2008060509877168,-0.0749063689031476,0.0005801606842915209,-0.0610254615514385,-0.1511023340329976,-0.0138153243703205,-0.0324186291234566,-0.3340871143050409,-0.0379716575830079,-0.0992839651819175,-0.0923392992765498,-0.3843124362324404,-0.3382561704703799,-0.3429287367294396
Slc25a2,-1,0.3664021596748287,0.1643323349122395,0.1005218672214402,0.0063236868952757,-0.0219316558887996,0.1132824718474784,-0.0264230538015609,0.108023617949677,0.4154744520591311,-0.2266264930950315,0.1917836394333922,0.1853041572094492,0.1616630277727272,0.1710512070299652,0.2394143805844102,0.2311508019477588,0.1708062304958691,0.1830216561521227,0.325388518832977,0.0216426585766885,0.2316014171866549,0.1558795261970587,-0.0079311722655144,0.1572113037449002,0.2316188200672528,-0.117207198912446,0.068912657924001,0.1972511671817903
Slc25a22,-1,-0.2004948545946656,-0.0485555675629192,-0.0331560821436709,-0.2341063513979089,-0.1112078059787629,0.3432567823265429,0.0328662100315539,0.0813784784540729,0.0614351495909961,0.0510093616435735,0.1040509331361668,-0.1030351658890032,-0.069468626466144,-0.0672519483764661,0.0759782144451721,-0.0504158959441103,0.1068240841657162,-0.2293250872719321,-0.200661620600846,-0.1367322581474988,-0.1632178697633286,0.0981744679472727,-0.1910810291405754,-0.1297663344788512,-0.0934660474419437,0.1268093644859897,0.1551548916776939,0.0665790152005619
Slc25a23,-1,-0.0614489858103289,0.058634527709735,-0.0982964627647977,-0.056154482331422,0.017255837088377,-0.0310368971007505,0.016933579632206,0.1009201687887937,0.0335442728509859,0.1463088153581483,-0.0220434763956651,-0.052337696341305,-0.0133150758506767,-0.0842639337114652,-0.0984777780244833,-0.1297116417864944,0.0283936515280413,-0.0817144887255793,-0.047944183757246,-0.0934599490994713,-0.0641562677520784,-0.1080768228937378,-0.0177798586272299,-0.0868568850102249,-0.0264722063412809,-0.1793596786034896,-0.1352402317277868,0.0480345400426941
Slc25a24,-1,-0.033568366437595,-0.0633765653876202,0.0775478174776259,-0.0240327047590229,0.1299436806567872,0.0803071990898002,0.0682994102912622,-0.0709578164777444,0.0010008119299246,-0.0150844817899157,0.0732013277516323,-0.1348238917767652,-0.1092802853427095,-0.0018325892023942,-0.1159012886555347,0.1188226256375145,0.0268774830662821,-0.1892532411348382,-0.0908297002012438,0.1000565416925254,0.0336113995524407,0.1277332267301284,-0.0863133418452349,-0.28561603349975,-0.1318533249803644,-0.1646235156970614,-0.059637056125796,0.0212017358757139
Slc25a27,-1,0.0847601111563878,-0.0146449402682448,-0.0372389662792734,0.0178165027804726,-0.0337281516162671,-0.2166624657883573,-0.0878094466682943,-0.0375855823670826,-0.0724654141644565,0.0082581020313829,0.0432029928670097,-0.0084408907867796,0.0185770786303521,0.1168316264292913,0.035802716944044,-0.1490361332230436,-0.0561111841088761,0.1289745797763448,-0.1059797687026652,0.0109216931452648,0.1155368819431501,-0.1531657426239041,0.0773079249005135,-0.0037738751527112,0.1191673305586475,-0.0594671136842997,-0.0668703386267857,-0.0497013210870372
Slc25a33,-1,-0.2041011862517318,-0.2335081933272216,-0.1341939700766886,-0.3662896476446881,-0.1517431997461535,0.0150021387041472,0.061529801519061,0.0621191912702356,0.1462902409228626,0.2238521462917534,0.0154252955125669,-0.1105809923134264,0.1251874270569008,0.0476342129645798,0.0933792142857578,-0.0022055866156666,0.1676664288505124,-0.1054952510946264,-0.1847455570545221,-0.0665082488889019,-0.0639576352712121,0.3166009308076643,-0.0132227049788644,-0.0561296346112578,-0.051625060581527,0.4150319334665036,0.1285978234563262,-0.1352787947686465
Slc25a36,-1,0.0124992530101423,-0.0147183085377979,0.0061659438490863,-0.0240582750250749,-0.1433218860580546,0.0377705343475232,-0.0895925136861624,0.0528504855245652,0.0305017677520964,-0.062251427490085,-0.0427304814710708,0.1385421710585213,-0.0244501316296199,0.0440734604121592,-0.1109530729298018,-0.017533169035846,0.0127411503826208,0.1338864059886688,-0.0040805992109094,0.0110378600073533,0.0223104541684278,-0.2141362256206395,0.0380364772740606,-0.0478674790618436,0.0068725734758937,-0.0526849425273149,-0.105242347162647,-0.0866981826527563
Slc25a45,-1,0.0356677971560758,-0.1103246165175769,-0.0361728107205994,-0.0178504574125713,-0.1581271707002999,-0.0818899570973098,-0.0593573406637238,-0.0961893926309288,-0.1360744942010522,0.0495363144104421,-0.1112186698404335,0.0880054632253405,-0.030008046725654,-0.0142820081963064,-0.1175386649154467,-0.043882590433181,-0.0150448732058859,0.1518426014394488,-0.0267985076767455,-0.0240085420501312,0.0725703530181012,-0.056568733055334,0.0600817290661996,-0.00030755229629780243,0.0331654237281665,-0.3550032904133535,-0.1828522751969419,-0.0877454021091908
Slc26a11,-1,0.4456155557702435,0.4453614189211097,0.30106396821356,0.5084952086530509,0.1644008819208977,0.0963325042157861,0.3756491818608317,0.0360229423305456,0.1454409665238712,0.1491615358959785,0.0193851301823998,0.3024907816284471,0.4505565446987182,0.4259805594316238,0.3933038245896681,0.3478209823878616,0.1565650486593614,0.5999210718859012,0.4516909490529074,0.4490187238533116,0.5451377656951951,0.2868490488241386,0.5127014282101224,0.4188593704594583,0.5169541084044319,0.2870878394580119,0.4542061458200573,0.3636121775606727
Slc26a2,-1,-0.1132573050799113,0.0394332893009296,-0.054772283754033,-0.0454795982031851,0.0440059075804391,-0.1253585909380631,-0.0922770279227006,-0.075103626983625,0.0132059121438569,0.0939441139128826,-0.0142177157508539,0.0100063530401259,-0.0830539061951628,-0.0858773412348632,-0.2434664440287051,-0.0857114162664361,-0.0178650234384965,-0.1369353532355229,0.0223456491485606,-0.0531755335369123,0.0362317415756415,-0.2836328228807755,-0.0417419734855633,-0.0542680421528134,-0.0148005118284212,-0.2515967431461795,-0.0554173253661019,-0.0484386792542283
Slc26a6,-1,0.1153101633618742,0.3070427877595489,-0.0261211483807842,0.0473826767987233,0.1848686989131244,-0.0246210255876322,0.2118873679109419,0.2025089518654146,0.3055464054209224,0.3174629558506486,0.154850065967418,0.2586198803580152,0.0214636824030007,0.1563410134163857,0.1498719232095907,0.0325667694878035,0.1772863921013077,-0.0296062483835446,0.0851223173031463,0.0554690505108474,0.1051169622596713,0.048743839008861,0.0830860481632309,0.1019242946964864,-0.0351471003085377,0.0245322263075259,0.1394722371566526,-0.0164845586933621
Slc27a1,-1,0.0336128818125142,0.2021906677460441,-0.0780941500833274,0.3430558099710396,0.0396749609945495,-0.1127438445805326,0.1328538706787922,-0.086395487375827,0.0568268012738085,0.2065775152314418,-0.0358183025789419,0.0718521622343518,0.1231317496096666,0.0415315190942537,-0.1469208610071056,0.1247590769964073,-0.0454108131264322,0.126784589278186,0.0430630359211102,-0.1150250791642533,0.3630841558942938,-0.1554285864811578,0.2198947751830498,0.4391499323122027,0.227537933641636,-0.1379934354496517,-0.105253795014739,-0.1399507628268617
Slc28a2,-1,0.1416089829298218,0.0869589017581944,0.1218255264152071,0.1726828847920658,-0.1803089649388693,0.0140347172520039,-0.1340152156327504,-0.1816996336358005,-0.0924153750325153,0.1031888935680299,-0.0264971573507849,-0.030331977723921,0.0210655940952585,0.0486048095340619,0.094985200086257,0.1066097178256801,-0.0663112220498682,0.262413230272393,0.0338083557931974,-0.0178463371042139,0.2218858032937966,-0.1283464854138045,0.2570783763333993,0.1293192604276758,0.1939146635764292,-0.4579139572087147,-0.4526461995087935,-0.3544925009360813
Slc29a1,-1,0.1177980367516356,0.1414583802193471,0.173501780420941,0.0624891631784211,0.0503562615666477,-0.1131730455012575,-0.0452702464719834,-0.0200618245951739,-0.0802075447417209,-0.0569807918321294,-0.0295351058236199,0.1688957534721553,0.1100595459621818,0.0978691227310373,0.1007078959955972,-0.0451356445275632,-0.1841494584912954,0.0680447730420276,0.0439550986227597,-0.057055834129912,0.0588922048865778,-0.0138301658627584,0.164472652148963,0.2358365173439592,0.2155149263983097,0.145871244165907,0.2010221115696005,0.0189606368741241
Slc2a3,-1,0.064500884805165,0.1361258781098027,0.1567618427286841,0.2173980392426953,0.0284053251262195,-0.2311879180919293,0.0390038367793803,0.0066134850564147,0.0977318467556497,-0.1144605869927014,-0.0235097425116926,0.1124666291656136,0.196648515520058,0.144478648009548,-0.0441220801573135,0.0127159005859848,0.0813726079027835,0.3423775928457575,0.4076422720147707,0.1647058914324677,0.3792063235512216,0.1060334209751239,0.3359453005683687,0.4021472839636179,0.3947099686057244,0.0925918714208128,0.1127592972163068,0.0223619972291698
Slc2a6,-1,0.0594056407521017,0.3275019998038879,0.187222419344782,-0.179132028217821,-0.5302940064586034,0.240316463338139,-0.1276242124117963,0.2058818323645274,-0.1315449212153661,0.3149207387506434,0.015274843377044,-0.0254475600321993,-0.0557277234555355,-0.0443857453574516,0.0423997470485586,-0.3474628666878731,0.1042675332310926,-0.3037825028989876,-0.3726965417812758,-0.1890508767354221,-0.8601860528965878,-1.173591341293162,-0.0825204916792078,0.5760862276759261,0.3501703498986208,-0.0515226964726843,0.1756808174233324,-0.2668119947034966
Slc30a1,0,-0.1538580563227488,-0.2309620548038145,-0.1384784928115916,-0.4461789577548823,-0.1246754537272466,-0.1184185373095924,-0.0064028659064417,-0.0079518471387025,0.0544943790697774,0.099385828454735,-0.0182024382904394,-0.0212000412780622,-0.1101236879146835,-0.1025267688733961,-0.0278979926449596,-0.2013229585494794,-0.0450153880088457,-0.0672560427224851,-0.2744833590386604,-0.0880903172640592,-0.1482494697548866,-0.1233325061196821,-0.1295042248908235,-0.290644499503766,-0.0778443199932595,-0.180772743792465,-0.162869722328932,-0.0452861683357265
Slc30a4,-1,-0.2059017532916298,0.0406021105013875,0.098726622033413,-0.1466537157187006,0.1517794059676653,0.0982974814965841,0.2323243239670263,0.4643163187619109,0.2341464014826058,0.1021579591238057,-0.0266401124114079,0.214231847912077,-0.128601518528949,0.1157044840945376,-0.0430381506710214,-0.09962736242523,0.1892031605114638,-0.4868143869408911,0.0090234587622686,0.0942725063918565,-0.5556053852975734,0.2374533876446061,-0.6852219367899709,-0.2305155754870428,-0.0106618571693133,-0.4638131468013988,-0.1425775251446629,-0.0943796655989953
Slc31a2,-1,0.2065466807210706,0.1290132994155821,0.1666681362065803,-0.0985156343881107,0.2266874929903612,0.0592782203150208,0.0012781053466334,-0.1323080188268904,0.0285387904216079,0.3987697370745663,0.0334682602671851,0.0342521931568541,-0.0005164177074400907,0.0507448162344448,0.1046294297662256,0.0009513868799295752,-0.0183070683616985,0.0709433791769779,-0.2363864402950856,-0.0209584721601292,-0.0635199004231233,0.6022132824527027,0.1042154189452712,0.1015303276198405,0.0570346228769492,-0.034782864189456,-0.0772203418743593,-0.047631768705777
Slc35a2,-1,-0.2040201691044166,-0.4391283337244451,-0.1462573285327047,-0.2958220800709811,-0.0205357363082693,-0.1591479630949098,-0.143727819710304,-0.2593012691948287,-0.0082255757757722,-0.1138108334380668,-0.0696203538481412,-0.2992761266250415,-0.1188672959034383,-0.0061638837135983,-0.0614389428154809,-0.1798545441597786,-0.1314780210660755,-0.1087690826322822,-0.1779681056519842,-0.1411679961602618,-0.2659150784669848,-0.1567460730095765,0.0280175236138108,-0.3091361327868629,-0.1219965609091918,-0.0609932777533042,-0.028280996565639,0.1396573055278642
